Program,Exception Type,Code
HIQPVBN,Missing copybook,         COPY EPSXANMD.                                                         
HIQPVBN,Missing copybook,         COPY EPSXANMK.                                                         
HIQPVBN,Missing copybook,         COPY EPSXANMC.                                                         
HIQPVBN,Missing copybook,US2519     COPY EPSPARMD.                                                       
HIQPVBN,Missing copybook,US2519     COPY EPSPARMS.                                                       
HIQPVBN,Missing copybook,US2519       COPY EPSSXNMP.                                                     
HIQPVBN,Missing copybook,US2404       COPY EPSXANMP.                                                     
HIQPVHOS,Missing copybook,US2404     COPY EPSPARMD.                                                       
HIQPVHOS,Missing copybook,US2519     COPY EPSPARMS.                                                       
HIQPVHOS.COB,Missing variable referrence,  |            CALL WS-EPSSHST-DBAM USING    GU                                 
HIQPVHOS.COB,Missing variable referrence,  |            CALL WS-EPSHSIT-DBAM USING    GU                                 
HIQPVHOS.COB,Missing variable referrence,  |           CALL  WS-EPSSHPO-DBAM USING    DLI-FUNC                           
HIQPVHOS.COB,Missing variable referrence,  |           CALL  WS-EPSHPRO-DBAM USING    DLI-FUNC                           
HIQPVHOS.COB,Missing variable referrence,  |           CALL  WS-EPSSHST-DBAM USING    GU                                 
HIQPVHOS.COB,Missing variable referrence,  |           CALL  WS-EPSHSIT-DBAM USING    GU                                 
HIQPVHOS.COB,Missing variable referrence,  |           CALL WS-EPSSHAL-DBAM USING     GN                                 
HIQPVHOS.COB,Missing variable referrence,  |           CALL WS-EPSHALT-DBAM USING     GN                                 
HIQPVHK,Missing copybook,US2404     COPY EPSPARMD.                                                       
HIQPVHK,Missing copybook,US2519     COPY EPSPARMS.                                                       
HIQPVHJ,Missing copybook,US2404   COPY EPSHPNMD.                                                         
HIQPVHJ,Missing copybook,US2404   COPY EPSHPNMK.                                                         
HIQPVHJ,Missing copybook,US2404   COPY EPSHPNMC.                                                         
HIQPVHJ,Missing copybook,US2404   COPY EPSHBNMD.                                                         
HIQPVHJ,Missing copybook,US2404   COPY EPSHBNMK.                                                         
HIQPVHJ,Missing copybook,US2404   COPY EPSHBNMC.                                                         
HIQPVHJ,Missing copybook,US2404     COPY EPSPARMD.                                                       
HIQPVHJ,Missing copybook,US2519     COPY EPSPARMS.                                                       
HIQPVHJ,Missing copybook,  |           COPY EPSHBNMP.                                                    
HIQPVHJ,Missing copybook,US2404        COPY EPSHPNMP.                                                    
HIQPVHJ.COB,Missing variable referrence,  |           CALL WS-EPSSHBNM-DBAM USING EPSHBNMD-PARM-LIST                    
HIQPVHJ.COB,Missing variable referrence,  |           CALL WS-EPSSHPNM-DBAM USING EPSHPNMD-PARM-LIST                    
HIQPVHJ.COB,Missing variable referrence,  |           CALL  WS-EPSSPPR-DBAM USING GU                                    
HIQPVHJ.COB,Missing variable referrence,US2404        CALL  WS-EPSPPRF-DBAM USING    GU                                 
HIQPVHJ.COB,Missing variable referrence,  |           CALL  WS-EPSSPPR-DBAM USING GN                                    
HIQPVHJ.COB,Missing variable referrence,US2404        CALL  WS-EPSPPRF-DBAM USING    GN                                 
HIQPVHJ.COB,Missing variable referrence,  |           CALL  WS-EPSSPHM-DBAM USING GNP                                   
HIQPVHJ.COB,Missing variable referrence,US2404        CALL  WS-EPSPHMO-DBAM USING  GNP                                  
HIQPVHJ.COB,Missing variable referrence,  |           CALL  WS-EPSSHTX-DBAM USING GU                                    
HIQPVHJ.COB,Missing variable referrence,US2404        CALL  WS-EPSHTAX-DBAM USING    GU                                 
HIQPVHJ.COB,Missing variable referrence,  |           CALL  WS-EPSSHAD-DBAM USING GNP                                   
HIQPVHJ.COB,Missing variable referrence,US2404        CALL  WS-EPSHADR-DBAM USING    GNP                                
HIQPVHJ.COB,Missing variable referrence,  |           CALL  WS-EPSSBPR-DBAM USING GU                                    
HIQPVHJ.COB,Missing variable referrence,US2404        CALL  WS-EPSBPRF-DBAM USING    GU                                 
HIQPVHJ.COB,Missing variable referrence,  |           CALL WS-EPSSHST-DBAM USING  GU                                    
HIQPVHJ.COB,Missing variable referrence,  |           CALL WS-EPSHSIT-DBAM USING    GU                                  
HIQPVHJ.COB,Missing variable referrence,  |           CALL  WS-EPSSBHM-DBAM USING GNP                                   
HIQPVHJ.COB,Missing variable referrence,US2404        CALL  WS-EPSBHMO-DBAM USING    GNP                                
HIQPVHHS,Missing copybook,US2404     COPY EPSPARMD.                                                       
HIQPVHHS,Missing copybook,US2519     COPY EPSPARMS.                                                       
HIQPVHHS.COB,Missing variable referrence,  |           CALL WS-EPSSHST-DBAM USING  GU-FUNC                               
HIQPVHHS.COB,Missing variable referrence,              CALL WS-EPSHSIT-DBAM USING  GU-FUNC                               
HIQPVHHS.COB,Missing variable referrence,  |           CALL WS-EPSSHIN-DBAM USING  GU-FUNC                               
HIQPVHHS.COB,Missing variable referrence,              CALL WS-EPSHINS-DBAM USING  GU-FUNC                               
HIQPVHHS.COB,Missing variable referrence,  |           CALL WS-EPSSIPR-DBAM USING  GU-FUNC                               
HIQPVHHS.COB,Missing variable referrence,              CALL WS-EPSIPRF-DBAM USING  GU-FUNC                               
HIQPVHHS.COB,Missing variable referrence,  |           CALL WS-EPSSIAD-DBAM USING  GN-FUNC                               
HIQPVHHS.COB,Missing variable referrence,              CALL WS-EPSIADR-DBAM USING  GN-FUNC                               
HIQPVPN,Missing copybook,         COPY EPSXBNMD.                                                 00036600
HIQPVPN,Missing copybook,         COPY EPSXBNMK.                                                 00036700
HIQPVPN,Missing copybook,         COPY EPSXBNMC.                                                 00036800
HIQPVPN,Missing copybook,  |            COPY EPSXBNMP.                                           00130600
HIQPVHH,Missing copybook,US2404     COPY EPSPARMD.                                                       
HIQPVHH,Missing copybook,US2519     COPY EPSPARMS.                                                       
HIQPVHH.COB,Missing variable referrence,            CALL HIQPVHHD-PGM-NAME   USING                                      
HIQPVHI,Missing copybook,US2404     COPY EPSPARMD.                                                       
HIQPVHI,Missing copybook,US2519     COPY EPSPARMS.                                                       
HIQPVHI.COB,Missing variable referrence,  |           CALL  WS-EPSSHST-DBAM USING GU                                    
HIQPVHI.COB,Missing variable referrence,  |           CALL  WS-EPSHSIT-DBAM USING GU                                    
HIQPVHI.COB,Missing variable referrence,  |           CALL WS-EPSSHAL-DBAM USING  GN                                    
HIQPVHI.COB,Missing variable referrence,  |           CALL WS-EPSHALT-DBAM USING  GN                                    
HIQDRGIO,Missing copybook,AM6977     COPY PPHOLDAR.                                               00040310
HIQPVHM,Missing copybook,           COPY EPSPARMD.                                                       
HIQPVHM,Missing copybook,           COPY EPSPARMS.                                                       
HIQHNPXS,Missing copybook,US2353     COPY EPSPARMD.                                                       
HIQHNPXS,Missing copybook,US2459     COPY EPSPARMS.                                                       
HIQHNPXS.COB,Missing variable referrence,US2459        CALL WS-EPSSBALX-DBAM USING    WS-CALL                            
HIQHNPXS.COB,Missing variable referrence,  |           CALL WS-EPSBALTX-DBAM USING    WS-CALL                            
HIQHNPXS.COB,Missing variable referrence,US2459        CALL WS-EPSSBPR-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,     |        CALL WS-EPSBPRF-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,US2459        CALL WS-EPSSBAL-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,     |        CALL WS-EPSBALT-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,US2459        CALL WS-EPSSPALX-DBAM USING    WS-CALL                            
HIQHNPXS.COB,Missing variable referrence,     |        CALL WS-EPSPALTX-DBAM USING    WS-CALL                            
HIQHNPXS.COB,Missing variable referrence,US2459        CALL WS-EPSSPPR-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,     |        CALL WS-EPSPPRF-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,US2459        CALL WS-EPSSPAL-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,     |        CALL WS-EPSPALT-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,US2459        CALL WS-EPSSIALX-DBAM USING    WS-CALL                            
HIQHNPXS.COB,Missing variable referrence,     |        CALL WS-EPSIALTX-DBAM USING    WS-CALL                            
HIQHNPXS.COB,Missing variable referrence,US2459        CALL WS-EPSSIPR-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,     |        CALL WS-EPSIPRF-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,US2459        CALL WS-EPSSIAL-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,     |        CALL WS-EPSIALT-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,US2459        CALL WS-EPSSHALX-DBAM USING    WS-CALL                            
HIQHNPXS.COB,Missing variable referrence,     |        CALL WS-EPSHALTX-DBAM USING    WS-CALL                            
HIQHNPXS.COB,Missing variable referrence,US2459        CALL WS-EPSSHST-DBAM USING     GU                                 
HIQHNPXS.COB,Missing variable referrence,     |        CALL WS-EPSHSIT-DBAM USING     GU                                 
